"","0 to 1","1 to 2","2 to 3","3 to 4","4 to 5","5 to 6","6 to 7","7 to 8","8 to 9","9 to 10","10 to 11","11 to 12","12 to 13","13 to 14"
"110",10.7411084610979,0,0.378192405640246,3.6903226852463,8.15012408760566,1.27466738856553,0.254724419689497,0.154724419689583,11.5935292484532,NA,NA,NA,9.98105472729298,0.148152192852343
"111",1.11119744263193,1.59141195708579,0.685401922995367,2.71796339332746,0.570047929385495,0.152566370544228,0.207737546964683,0.260303917508783,0.152566370544035,NA,NA,NA,5.32244038024962,0
"112",1.67528647228119,0.250544655148988,0.150544655149009,2.03756033696548,0.262273864684197,0.0999999999999454,0.249542207829872,0.149542207829927,0,NA,NA,NA,NA,NA
"113",1.4247418171322,0.408490829590486,1.68629891692734,0.822614299929657,0,0.252566370544162,0,NA,NA,NA,NA,NA,0.323971022154863,NA
"114",55.2276197872448,3.73313608467892,0,31.5538305435497,NA,NA,NA,NA,NA,NA,NA,NA,2.86372433337374,NA
"115",NA,NA,NA,NA,NA,NA,9.20837877721477,NA,NA,NA,NA,NA,0.198479319075177,NA
"116",6.27504989050158,2.99218173839707,0.582337969966742,9.89785393442156,0.637940408578721,12.2648141889608,0.540321152762361,NA,NA,NA,NA,NA,0.0351104772913422,NA
"117",0.564941759809746,0.800892431591939,0.590210828425032,0.84828783838973,0.974183198447845,0.605598227041857,0.397682209293445,0.253146904910205,0.0959482628425831,4.66435102754529,NA,NA,3.45767129719512,0.459902353303936
"119",0.886970696847839,0.887085424984129,0.61031067923965,2.37894907305798,0.731145548345761,0,0.0999999999999127,NA,NA,NA,NA,NA,0.355325227431928,NA
"120",0.636384946082093,0.630967218068454,0,1.97933663198735,0.0532796793542911,1.92605695263306,0.100000000000004,NA,NA,0.258795811533739,NA,NA,0,0.158795811533724
"121",1.80202883110488,0.818821533642255,0.600405981224209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122",NA,NA,NA,NA,2.17084350179637,3.20832748658249,0.0495197162939949,NA,NA,NA,NA,NA,NA,NA
"124",NA,NA,NA,NA,0.688966322186356,0.511604935047268,NA,NA,0.480320465679135,0.0419612053155197,NA,NA,0.599391611456027,0.598149890489747
"125",0.744548792740432,0.528325532005336,0.15443865326688,32.5872974907336,0.28693763395752,33.8926707961698,0,NA,NA,NA,NA,NA,2.88730091324274,34.1293770399764
"126",NA,NA,4.42249075508617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",1.01428032157877,0.23388787696384,0.23388787696384,38.682631884222,2.77601058838967,18.9848828812799,8.67143773774488,NA,NA,NA,NA,NA,NA,NA
"128",1.36581144806064,1.48409148211485,1.19022332781865,NA,NA,1.0332586660165,0,1.47073727781725,1.11465721076182,NA,NA,NA,NA,NA
"129",5.80582225141425,1.00561521096177,0.00347114147651973,6.81311619534691,5.50940016856732,6.53920982812207,0.308441449693476,0.308441449693476,5.52832606820725,NA,NA,NA,2.3058909449147,NA
